id_regions	code_country	date	hour_band	call_out_activity
5	18092	2013-12-01/08:10:00	8	3.1416
5	18092	2013-12-01/14:10:00	14	0.1766
5	18093	2013-12-01/16:10:00	16	0.3598
5	18099	2013-12-01/07:50:00	7	1.4562
5	18099	2013-12-01/14:10:00	14	0.1766
6	0	2013-11-30/18:00:00	18	4.2712
6	0	2013-11-30/19:30:00	19	1.0877
6	0	2013-11-30/20:20:00	20	10.6593
6	0	2013-11-30/21:00:00	21	12.9387
6	0	2013-11-30/22:00:00	22	0.7286
6	0	2013-11-30/23:00:00	23	0.0076
6	0	2013-12-01/01:00:00	1	6.9208
6	0	2013-12-01/02:00:00	2	25.7743
6	0	2013-12-01/03:00:00	3	69.4842
6	0	2013-12-01/04:00:00	4	65.3670
6	0	2013-12-01/05:00:00	5	71.1759
6	0	2013-12-01/06:00:00	6	73.5826
6	0	2013-12-01/07:00:00	7	54.4954
6	0	2013-12-01/08:00:00	8	41.7504
6	0	2013-12-01/09:00:00	9	47.7906
6	0	2013-12-01/10:00:00	10	50.5083
6	0	2013-12-01/11:00:00	11	64.8442
6	0	2013-12-01/12:00:00	12	52.7979
6	0	2013-12-01/13:00:00	13	53.4241
6	0	2013-12-01/14:00:00	14	37.1970
6	0	2013-12-01/15:00:00	15	32.0118
6	0	2013-12-01/16:00:00	16	16.4219
6	0	2013-12-01/17:00:00	17	14.6576
6	1	2013-12-01/02:10:00	2	0.8325
6	1	2013-12-01/05:50:00	5	1.6378
6	1	2013-12-01/07:50:00	7	0.0665
6	1	2013-12-01/09:10:00	9	2.9649
6	1	2013-12-01/11:10:00	11	2.5362
6	1	2013-12-01/12:00:00	12	3.2745
6	1	2013-12-01/13:00:00	13	1.3820
6	1	2013-12-01/14:10:00	14	0.9929
6	1	2013-12-01/15:00:00	15	2.0727
6	7	2013-12-01/01:50:00	1	0.1807
6	7	2013-12-01/02:50:00	2	3.1416
6	7	2013-12-01/03:10:00	3	0.6836
6	7	2013-12-01/04:10:00	4	1.9269
6	7	2013-12-01/05:30:00	5	1.9614
6	7	2013-12-01/06:40:00	6	1.2862
6	7	2013-12-01/07:00:00	7	6.3225
6	7	2013-12-01/08:00:00	8	9.7255
6	7	2013-12-01/10:30:00	10	0.1807
6	7	2013-12-01/11:00:00	11	4.6582
6	7	2013-12-01/12:10:00	12	1.3192
6	7	2013-12-01/13:10:00	13	1.6753
6	7	2013-12-01/14:50:00	14	0.5778
6	20	2013-12-01/03:20:00	3	2.1391
6	20	2013-12-01/05:20:00	5	5.6569
6	20	2013-12-01/07:30:00	7	2.0858
6	20	2013-12-01/09:20:00	9	3.0118
6	20	2013-12-01/10:00:00	10	9.9823
6	20	2013-12-01/11:00:00	11	10.6749
6	20	2013-12-01/12:00:00	12	7.8559
6	20	2013-12-01/13:00:00	13	12.9992
6	20	2013-12-01/14:00:00	14	1.5192
6	30	2013-12-01/04:10:00	4	3.0698
6	30	2013-12-01/05:40:00	5	2.0727
6	30	2013-12-01/12:30:00	12	0.0111
6	30	2013-12-01/13:20:00	13	0.4763
6	31	2013-12-01/04:10:00	4	0.7704
6	31	2013-12-01/08:10:00	8	0.6670
6	31	2013-12-01/11:20:00	11	0.2924
6	32	2013-11-30/18:30:00	18	2.0727
6	32	2013-12-01/02:50:00	2	0.3812
6	32	2013-12-01/03:50:00	3	0.3812
6	32	2013-12-01/04:30:00	4	4.1454
6	32	2013-12-01/05:10:00	5	1.7333
6	32	2013-12-01/06:00:00	6	0.0020
6	32	2013-12-01/09:20:00	9	0.1607
6	32	2013-12-01/12:40:00	12	1.6686
6	32	2013-12-01/13:20:00	13	0.0689
6	32	2013-12-01/14:20:00	14	4.5449
6	33	2013-12-01/02:30:00	2	0.1917
6	33	2013-12-01/05:00:00	5	3.8612
6	33	2013-12-01/06:00:00	6	0.5907
6	33	2013-12-01/07:10:00	7	1.7090
6	33	2013-12-01/08:20:00	8	0.1957
6	33	2013-12-01/09:30:00	9	0.2675
6	33	2013-12-01/11:10:00	11	3.3359
6	33	2013-12-01/12:00:00	12	1.5951
6	33	2013-12-01/13:20:00	13	1.1365
6	33	2013-12-01/14:00:00	14	3.0637
6	33	2013-12-01/15:00:00	15	1.9848
6	34	2013-12-01/03:00:00	3	5.1345
6	34	2013-12-01/05:00:00	5	5.0048
6	34	2013-12-01/06:00:00	6	1.3108
6	34	2013-12-01/07:30:00	7	0.0040
6	34	2013-12-01/08:20:00	8	3.3074
6	34	2013-12-01/09:00:00	9	5.5820
6	34	2013-12-01/10:00:00	10	1.0972
6	34	2013-12-01/11:00:00	11	0.0074
6	34	2013-12-01/12:00:00	12	4.4808
6	34	2013-12-01/13:00:00	13	2.8789
6	34	2013-12-01/14:00:00	14	3.5534
6	34	2013-12-01/15:50:00	15	0.1990
6	36	2013-12-01/06:40:00	6	0.7537
6	36	2013-12-01/08:30:00	8	1.1996
6	36	2013-12-01/09:30:00	9	0.1306
6	36	2013-12-01/11:10:00	11	1.1362
6	36	2013-12-01/13:40:00	13	1.7019
6	36	2013-12-01/14:00:00	14	2.7640
6	36	2013-12-01/15:40:00	15	0.6768
6	39	2013-11-30/18:00:00	18	538.1030
6	39	2013-11-30/19:00:00	19	327.1812
6	39	2013-11-30/20:00:00	20	211.7269
6	39	2013-11-30/21:00:00	21	149.0260
6	39	2013-11-30/22:00:00	22	134.2194
6	39	2013-11-30/23:00:00	23	177.1079
6	39	2013-12-01/01:00:00	1	667.5978
6	39	2013-12-01/02:00:00	2	2088.8740
6	39	2013-12-01/03:00:00	3	4435.0084
6	39	2013-12-01/04:00:00	4	6170.4711
6	39	2013-12-01/05:00:00	5	7423.5700
6	39	2013-12-01/06:00:00	6	6486.6291
6	39	2013-12-01/07:00:00	7	4954.7467
6	39	2013-12-01/08:00:00	8	4850.0306
6	39	2013-12-01/09:00:00	9	4902.9498
6	39	2013-12-01/10:00:00	10	5722.9617
6	39	2013-12-01/11:00:00	11	6653.2110
6	39	2013-12-01/12:00:00	12	6350.4406
6	39	2013-12-01/13:00:00	13	5078.8162
6	39	2013-12-01/14:00:00	14	3922.8965
6	39	2013-12-01/15:00:00	15	2259.3035
6	39	2013-12-01/16:00:00	16	1280.7454
6	39	2013-12-01/17:00:00	17	660.4184
6	40	2013-11-30/23:10:00	23	1.4076
6	40	2013-12-01/01:00:00	1	3.7295
6	40	2013-12-01/02:00:00	2	13.5960
6	40	2013-12-01/03:00:00	3	19.5746
6	40	2013-12-01/04:00:00	4	25.5987
6	40	2013-12-01/05:00:00	5	37.5886
6	40	2013-12-01/06:00:00	6	33.7749
6	40	2013-12-01/07:00:00	7	25.7993
6	40	2013-12-01/08:00:00	8	36.8825
6	40	2013-12-01/09:00:00	9	24.2659
6	40	2013-12-01/10:00:00	10	29.8994
6	40	2013-12-01/11:00:00	11	40.2379
6	40	2013-12-01/12:00:00	12	30.0281
6	40	2013-12-01/13:00:00	13	37.5293
6	40	2013-12-01/14:00:00	14	15.9457
6	40	2013-12-01/15:00:00	15	8.1134
6	40	2013-12-01/16:00:00	16	9.0836
6	40	2013-12-01/17:10:00	17	1.1409
6	41	2013-12-01/01:30:00	1	1.1736
6	41	2013-12-01/02:40:00	2	0.1226
6	41	2013-12-01/03:50:00	3	0.5769
6	41	2013-12-01/04:00:00	4	3.0615
6	41	2013-12-01/05:00:00	5	8.7533
6	41	2013-12-01/06:00:00	6	5.5703
6	41	2013-12-01/07:00:00	7	5.1393
6	41	2013-12-01/08:00:00	8	6.1634
6	41	2013-12-01/09:20:00	9	0.2297
6	41	2013-12-01/10:10:00	10	6.2219
6	41	2013-12-01/11:00:00	11	2.2569
6	41	2013-12-01/13:40:00	13	0.6686
6	41	2013-12-01/14:30:00	14	3.7409
6	41	2013-12-01/15:00:00	15	2.7833
6	41	2013-12-01/16:20:00	16	0.1491
6	43	2013-11-30/18:30:00	18	0.9343
6	43	2013-12-01/03:50:00	3	0.1807
6	43	2013-12-01/05:10:00	5	4.8928
6	43	2013-12-01/06:40:00	6	0.4999
6	43	2013-12-01/09:10:00	9	1.9711
6	43	2013-12-01/10:40:00	10	1.2141
6	43	2013-12-01/11:00:00	11	2.0890
6	43	2013-12-01/12:00:00	12	3.4313
6	43	2013-12-01/13:00:00	13	5.1399
6	43	2013-12-01/14:10:00	14	0.8101
6	43	2013-12-01/15:00:00	15	1.1346
6	43	2013-12-01/17:20:00	17	6.8553
6	44	2013-11-30/18:10:00	18	3.1416
6	44	2013-12-01/01:50:00	1	0.7537
6	44	2013-12-01/04:20:00	4	5.1578
6	44	2013-12-01/05:10:00	5	0.4604
6	44	2013-12-01/06:50:00	6	0.2947
6	44	2013-12-01/07:20:00	7	1.6806
6	44	2013-12-01/08:00:00	8	1.2079
6	44	2013-12-01/09:20:00	9	0.9431
6	44	2013-12-01/10:30:00	10	0.2947
6	44	2013-12-01/11:40:00	11	0.6545
6	44	2013-12-01/12:30:00	12	0.6545
6	44	2013-12-01/13:20:00	13	2.1336
6	44	2013-12-01/14:20:00	14	0.9777
6	44	2013-12-01/15:20:00	15	0.1168
6	45	2013-12-01/10:50:00	10	0.4726
6	45	2013-12-01/11:50:00	11	0.4726
6	45	2013-12-01/13:30:00	13	0.1126
6	45	2013-12-01/14:30:00	14	0.0088
6	45	2013-12-01/15:30:00	15	0.0351
6	46	2013-12-01/09:20:00	9	0.0306
6	46	2013-12-01/12:50:00	12	0.3186
6	47	2013-12-01/10:00:00	10	0.0270
6	47	2013-12-01/11:10:00	11	0.0111
6	48	2013-11-30/18:10:00	18	1.7927
6	48	2013-12-01/02:00:00	2	4.6778
6	48	2013-12-01/03:10:00	3	2.8454
6	48	2013-12-01/04:00:00	4	1.7851
6	48	2013-12-01/05:10:00	5	3.6019
6	48	2013-12-01/06:10:00	6	2.5853
6	48	2013-12-01/07:10:00	7	1.6007
6	48	2013-12-01/08:00:00	8	8.3309
6	48	2013-12-01/09:00:00	9	3.6777
6	48	2013-12-01/10:00:00	10	4.1825
6	48	2013-12-01/11:10:00	11	8.5368
6	48	2013-12-01/12:00:00	12	19.2737
6	48	2013-12-01/13:00:00	13	4.2704
6	48	2013-12-01/14:20:00	14	2.9879
6	48	2013-12-01/15:30:00	15	2.4786
6	48	2013-12-01/16:00:00	16	1.7609
6	48	2013-12-01/17:00:00	17	4.1797
6	49	2013-11-30/20:50:00	20	1.7019
6	49	2013-11-30/22:10:00	22	3.4039
6	49	2013-12-01/02:50:00	2	3.9577
6	49	2013-12-01/03:00:00	3	7.0235
6	49	2013-12-01/04:00:00	4	5.7736
6	49	2013-12-01/05:00:00	5	8.4102
6	49	2013-12-01/06:00:00	6	8.0529
6	49	2013-12-01/07:00:00	7	7.1715
6	49	2013-12-01/08:40:00	8	0.9979
6	49	2013-12-01/09:10:00	9	1.5603
6	49	2013-12-01/10:10:00	10	10.7636
6	49	2013-12-01/11:00:00	11	5.3247
6	49	2013-12-01/12:20:00	12	9.6215
6	49	2013-12-01/13:00:00	13	4.8407
6	49	2013-12-01/14:00:00	14	5.4056
6	49	2013-12-01/15:00:00	15	6.0917
6	49	2013-12-01/16:30:00	16	0.2545
6	51	2013-11-30/22:50:00	22	1.7617
6	51	2013-12-01/07:40:00	7	0.6919
6	51	2013-12-01/08:00:00	8	0.6919
6	51	2013-12-01/11:00:00	11	2.7830
6	53	2013-12-01/07:10:00	7	1.5208
6	53	2013-12-01/13:40:00	13	0.4683
6	54	2013-12-01/10:30:00	10	1.3008
6	54	2013-12-01/11:00:00	11	0.3204
6	54	2013-12-01/13:00:00	13	0.2843
6	54	2013-12-01/14:30:00	14	1.9693
6	55	2013-11-30/18:10:00	18	1.7950
6	55	2013-12-01/06:30:00	6	2.4155
6	55	2013-12-01/07:30:00	7	4.0623
6	55	2013-12-01/08:30:00	8	2.4366
6	55	2013-12-01/09:10:00	9	0.0198
6	55	2013-12-01/12:30:00	12	1.6744
6	55	2013-12-01/13:20:00	13	4.3069
6	55	2013-12-01/14:20:00	14	4.6083
6	55	2013-12-01/15:00:00	15	0.9285
6	55	2013-12-01/16:00:00	16	2.3252
6	55	2013-12-01/17:20:00	17	0.5151
6	57	2013-12-01/12:50:00	12	0.2765
6	57	2013-12-01/13:50:00	13	0.5450
6	57	2013-12-01/14:10:00	14	0.9095
6	57	2013-12-01/16:00:00	16	1.3192
6	58	2013-12-01/17:30:00	17	0.5450
6	61	2013-12-01/03:00:00	3	4.4410
6	61	2013-12-01/04:10:00	4	3.5320
6	61	2013-12-01/05:30:00	5	0.2545
6	61	2013-12-01/08:40:00	8	0.6143
6	63	2013-11-30/18:00:00	18	0.4763
6	63	2013-12-01/04:20:00	4	0.8552
6	63	2013-12-01/05:50:00	5	0.7314
6	63	2013-12-01/06:20:00	6	6.4671
6	63	2013-12-01/08:30:00	8	0.7854
6	66	2013-12-01/07:50:00	7	3.4450
6	66	2013-12-01/14:50:00	14	0.0040
6	86	2013-11-30/19:00:00	19	1.1992
6	86	2013-11-30/23:30:00	23	1.8364
6	86	2013-12-01/01:50:00	1	1.3456
6	86	2013-12-01/02:30:00	2	2.0292
6	86	2013-12-01/03:20:00	3	4.6813
6	86	2013-12-01/04:30:00	4	0.0042
6	86	2013-12-01/05:00:00	5	4.7104
6	86	2013-12-01/06:10:00	6	2.1038
6	86	2013-12-01/07:00:00	7	2.8170
6	86	2013-12-01/08:10:00	8	3.3713
6	86	2013-12-01/09:00:00	9	1.1600
6	86	2013-12-01/10:20:00	10	0.2319
6	86	2013-12-01/11:50:00	11	0.1807
6	91	2013-11-30/18:40:00	18	0.2343
6	91	2013-12-01/02:00:00	2	0.2782
6	91	2013-12-01/03:30:00	3	5.9226
6	91	2013-12-01/04:30:00	4	1.6487
6	91	2013-12-01/05:00:00	5	7.1096
6	91	2013-12-01/06:00:00	6	5.5421
6	91	2013-12-01/07:00:00	7	2.5671
6	91	2013-12-01/08:10:00	8	3.5251
6	91	2013-12-01/09:20:00	9	1.4197
6	91	2013-12-01/10:10:00	10	2.5082
6	91	2013-12-01/11:00:00	11	1.5835
6	91	2013-12-01/12:30:00	12	0.0428
6	92	2013-11-30/19:50:00	19	2.3642
6	92	2013-11-30/20:00:00	20	5.2080
6	92	2013-12-01/01:00:00	1	3.1354
6	92	2013-12-01/02:00:00	2	3.1826
6	92	2013-12-01/03:10:00	3	9.0578
6	92	2013-12-01/04:00:00	4	27.3733
6	92	2013-12-01/05:00:00	5	6.2781
6	92	2013-12-01/06:00:00	6	3.7232
6	92	2013-12-01/07:00:00	7	4.4368
6	92	2013-12-01/08:00:00	8	9.0356
6	92	2013-12-01/09:10:00	9	8.6035
6	92	2013-12-01/10:10:00	10	6.1194
6	92	2013-12-01/11:00:00	11	9.6284
6	92	2013-12-01/14:10:00	14	1.5146
6	92	2013-12-01/16:10:00	16	0.7573
6	93	2013-12-01/07:10:00	7	0.5153
6	94	2013-11-30/18:20:00	18	0.3142
6	94	2013-12-01/02:40:00	2	1.1996
6	94	2013-12-01/03:30:00	3	1.1996
6	94	2013-12-01/05:10:00	5	1.1996
6	94	2013-12-01/09:00:00	9	0.6140
6	94	2013-12-01/14:50:00	14	0.4977
6	98	2013-12-01/04:10:00	4	0.0331
6	212	2013-11-30/18:00:00	18	3.6549
6	212	2013-12-01/04:00:00	4	4.0153
6	212	2013-12-01/05:00:00	5	5.7556
6	212	2013-12-01/06:00:00	6	16.1535
6	212	2013-12-01/07:00:00	7	6.9679
6	212	2013-12-01/08:00:00	8	13.2122
6	212	2013-12-01/09:00:00	9	13.5846
6	212	2013-12-01/10:30:00	10	1.8917
6	212	2013-12-01/11:00:00	11	4.3933
6	212	2013-12-01/12:00:00	12	9.9876
6	212	2013-12-01/13:00:00	13	25.1507
6	212	2013-12-01/14:00:00	14	13.9439
6	212	2013-12-01/15:00:00	15	17.4825
6	212	2013-12-01/16:00:00	16	2.6305
6	212	2013-12-01/17:00:00	17	2.3923
6	213	2013-12-01/04:00:00	4	0.7573
6	213	2013-12-01/05:20:00	5	0.5769
6	213	2013-12-01/08:30:00	8	4.9016
6	213	2013-12-01/12:40:00	12	0.5769
6	213	2013-12-01/13:50:00	13	0.1060
6	216	2013-12-01/02:40:00	2	0.8108
6	216	2013-12-01/03:40:00	3	0.5889
6	216	2013-12-01/04:20:00	4	0.9813
6	216	2013-12-01/06:00:00	6	2.9130
6	216	2013-12-01/08:10:00	8	6.6188
6	216	2013-12-01/09:00:00	9	7.2166
6	216	2013-12-01/10:10:00	10	4.1894
6	216	2013-12-01/11:00:00	11	4.4657
6	216	2013-12-01/12:00:00	12	1.0013
6	216	2013-12-01/13:00:00	13	2.3984
6	216	2013-12-01/14:10:00	14	1.8142
6	216	2013-12-01/15:00:00	15	3.2558
6	216	2013-12-01/17:10:00	17	0.0804
6	218	2013-12-01/03:10:00	3	0.1159
6	218	2013-12-01/16:50:00	16	0.7968
6	221	2013-11-30/18:00:00	18	1.8322
6	221	2013-11-30/19:20:00	19	1.5146
6	221	2013-12-01/03:50:00	3	2.4917
6	221	2013-12-01/04:20:00	4	1.9243
6	221	2013-12-01/05:10:00	5	2.3357
6	221	2013-12-01/06:40:00	6	1.6018
6	221	2013-12-01/07:10:00	7	3.1288
6	221	2013-12-01/08:00:00	8	3.9830
6	221	2013-12-01/09:30:00	9	0.8010
6	221	2013-12-01/10:00:00	10	6.0042
6	221	2013-12-01/11:10:00	11	1.6999
6	221	2013-12-01/12:00:00	12	3.1305
6	221	2013-12-01/14:10:00	14	3.3817
6	221	2013-12-01/15:00:00	15	10.9769
6	221	2013-12-01/16:00:00	16	0.7469
6	226	2013-12-01/02:50:00	2	2.0858
6	226	2013-12-01/04:10:00	4	3.0653
6	226	2013-12-01/05:10:00	5	3.2928
6	226	2013-12-01/06:30:00	6	1.6227
6	226	2013-12-01/07:20:00	7	2.6911
6	226	2013-12-01/08:50:00	8	2.8149
6	226	2013-12-01/09:00:00	9	3.1416
6	226	2013-12-01/10:10:00	10	0.4776
6	226	2013-12-01/11:10:00	11	5.5489
6	226	2013-12-01/12:00:00	12	3.2206
6	226	2013-12-01/13:10:00	13	7.4475
6	226	2013-12-01/14:10:00	14	5.1908
6	226	2013-12-01/15:20:00	15	1.0332
6	226	2013-12-01/17:00:00	17	0.0717
6	228	2013-12-01/15:50:00	15	3.1416
6	233	2013-11-30/22:50:00	22	0.3543
6	233	2013-11-30/23:10:00	23	0.3543
6	233	2013-12-01/01:40:00	1	0.3543
6	233	2013-12-01/04:00:00	4	0.3543
6	233	2013-12-01/09:30:00	9	0.3543
6	233	2013-12-01/10:00:00	10	2.3994
6	233	2013-12-01/12:50:00	12	0.2591
6	233	2013-12-01/13:20:00	13	1.2000
6	233	2013-12-01/14:00:00	14	4.8210
6	233	2013-12-01/15:00:00	15	1.0627
6	234	2013-12-01/02:40:00	2	0.6140
6	234	2013-12-01/03:00:00	3	0.3705
6	234	2013-12-01/07:10:00	7	3.5834
6	234	2013-12-01/08:00:00	8	1.6236
6	234	2013-12-01/09:00:00	9	4.2439
6	234	2013-12-01/12:10:00	12	0.5412
6	234	2013-12-01/13:00:00	13	0.5412
6	234	2013-12-01/14:20:00	14	1.5915
6	234	2013-12-01/15:00:00	15	3.4511
6	234	2013-12-01/16:00:00	16	3.2399
6	234	2013-12-01/17:00:00	17	0.5305
6	242	2013-12-01/07:50:00	7	2.0760
6	256	2013-12-01/10:20:00	10	2.4013
6	256	2013-12-01/11:00:00	11	0.7314
6	256	2013-12-01/14:00:00	14	0.7314
6	256	2013-12-01/16:10:00	16	0.7314
6	351	2013-11-30/18:10:00	18	0.2545
6	351	2013-12-01/10:40:00	10	0.3705
6	351	2013-12-01/13:50:00	13	0.3705
6	351	2013-12-01/14:40:00	14	3.1354
6	355	2013-12-01/02:10:00	2	2.7212
6	355	2013-12-01/03:00:00	3	5.9323
6	355	2013-12-01/04:10:00	4	10.0529
6	355	2013-12-01/05:00:00	5	12.5633
6	355	2013-12-01/06:00:00	6	6.8682
6	355	2013-12-01/07:10:00	7	3.0591
6	355	2013-12-01/08:20:00	8	0.4741
6	355	2013-12-01/09:00:00	9	2.3260
6	355	2013-12-01/10:00:00	10	4.4321
6	355	2013-12-01/11:00:00	11	11.8809
6	355	2013-12-01/12:00:00	12	8.1937
6	355	2013-12-01/13:00:00	13	7.3171
6	355	2013-12-01/14:10:00	14	6.5719
6	355	2013-12-01/15:40:00	15	2.4942
6	355	2013-12-01/16:00:00	16	0.5849
6	358	2013-12-01/14:10:00	14	0.7854
6	359	2013-12-01/03:20:00	3	2.6026
6	359	2013-12-01/05:40:00	5	1.1996
6	359	2013-12-01/06:00:00	6	1.4076
6	359	2013-12-01/09:00:00	9	6.5056
6	359	2013-12-01/12:10:00	12	3.1416
6	359	2013-12-01/13:30:00	13	3.2331
6	370	2013-12-01/11:20:00	11	2.0564
6	370	2013-12-01/12:20:00	12	0.7537
6	372	2013-12-01/08:40:00	8	5.2755
6	372	2013-12-01/10:20:00	10	3.1416
6	372	2013-12-01/11:40:00	11	0.3186
6	373	2013-12-01/01:20:00	1	3.5318
6	373	2013-12-01/02:00:00	2	5.3335
6	373	2013-12-01/03:00:00	3	25.7666
6	373	2013-12-01/04:00:00	4	21.7371
6	373	2013-12-01/05:00:00	5	10.1558
6	373	2013-12-01/06:00:00	6	10.0769
6	373	2013-12-01/07:00:00	7	16.9893
6	373	2013-12-01/08:00:00	8	6.2761
6	373	2013-12-01/09:20:00	9	1.4237
6	373	2013-12-01/10:00:00	10	6.5273
6	373	2013-12-01/11:00:00	11	19.2388
6	373	2013-12-01/12:00:00	12	8.0624
6	373	2013-12-01/13:00:00	13	12.0783
6	373	2013-12-01/14:10:00	14	13.2339
6	373	2013-12-01/15:10:00	15	5.4205
6	375	2013-12-01/07:00:00	7	1.1963
6	375	2013-12-01/08:00:00	8	1.7385
6	375	2013-12-01/13:10:00	13	0.5039
6	377	2013-12-01/04:30:00	4	1.0453
6	377	2013-12-01/06:20:00	6	0.0359
6	377	2013-12-01/10:30:00	10	2.6533
6	377	2013-12-01/12:40:00	12	1.0038
6	380	2013-12-01/01:00:00	1	16.2837
6	380	2013-12-01/02:00:00	2	27.9492
6	380	2013-12-01/03:00:00	3	43.8550
6	380	2013-12-01/04:00:00	4	61.8116
6	380	2013-12-01/05:00:00	5	57.2645
6	380	2013-12-01/06:00:00	6	31.0796
6	380	2013-12-01/07:00:00	7	54.0979
6	380	2013-12-01/08:00:00	8	47.1021
6	380	2013-12-01/09:00:00	9	32.6091
6	380	2013-12-01/10:00:00	10	39.2548
6	380	2013-12-01/11:00:00	11	49.2315
6	380	2013-12-01/12:00:00	12	33.5304
6	380	2013-12-01/13:00:00	13	42.8066
6	380	2013-12-01/14:00:00	14	44.7116
6	380	2013-12-01/15:00:00	15	11.7622
6	380	2013-12-01/16:10:00	16	0.7058
6	380	2013-12-01/17:00:00	17	1.5446
6	381	2013-12-01/05:30:00	5	0.1964
6	381	2013-12-01/08:40:00	8	2.2690
6	381	2013-12-01/09:00:00	9	1.4289
6	381	2013-12-01/11:50:00	11	0.6614
6	381	2013-12-01/12:30:00	12	0.9046
6	381	2013-12-01/13:50:00	13	1.8842
6	385	2013-12-01/03:00:00	3	1.7269
6	385	2013-12-01/04:30:00	4	0.3422
6	385	2013-12-01/05:30:00	5	1.3999
6	385	2013-12-01/07:20:00	7	0.8545
6	385	2013-12-01/08:00:00	8	0.1961
6	385	2013-12-01/09:20:00	9	0.3518
6	385	2013-12-01/12:10:00	12	5.0662
6	385	2013-12-01/13:00:00	13	0.8545
6	385	2013-12-01/14:10:00	14	0.3649
6	386	2013-12-01/04:40:00	4	1.7335
6	386	2013-12-01/05:30:00	5	0.0359
6	386	2013-12-01/06:40:00	6	1.6263
6	386	2013-12-01/14:10:00	14	1.1963
6	387	2013-12-01/02:20:00	2	0.9641
6	387	2013-12-01/04:00:00	4	0.4523
6	387	2013-12-01/05:00:00	5	3.7343
6	387	2013-12-01/07:20:00	7	1.6378
6	387	2013-12-01/08:30:00	8	0.0040
6	387	2013-12-01/10:40:00	10	1.6465
6	387	2013-12-01/11:10:00	11	6.4505
6	389	2013-12-01/03:10:00	3	1.9643
6	389	2013-12-01/04:00:00	4	3.0952
6	389	2013-12-01/05:20:00	5	2.3984
6	389	2013-12-01/06:10:00	6	13.8096
6	389	2013-12-01/07:20:00	7	0.1686
6	389	2013-12-01/08:00:00	8	3.7162
6	389	2013-12-01/09:00:00	9	3.3937
6	389	2013-12-01/10:20:00	10	1.1992
6	389	2013-12-01/11:00:00	11	4.9474
6	389	2013-12-01/12:00:00	12	4.2441
6	389	2013-12-01/13:20:00	13	1.6847
6	389	2013-12-01/15:10:00	15	1.0381
6	389	2013-12-01/16:30:00	16	0.8020
6	420	2013-12-01/02:10:00	2	0.4464
6	420	2013-12-01/03:30:00	3	0.0665
6	420	2013-12-01/04:00:00	4	0.9199
6	420	2013-12-01/05:50:00	5	1.9050
6	420	2013-12-01/06:30:00	6	1.3746
6	420	2013-12-01/07:10:00	7	1.9050
6	420	2013-12-01/08:40:00	8	1.8245
6	420	2013-12-01/09:30:00	9	1.9050
6	420	2013-12-01/10:00:00	10	0.4763
6	420	2013-12-01/13:10:00	13	0.8904
6	420	2013-12-01/14:00:00	14	0.4604
6	421	2013-11-30/18:40:00	18	0.3438
6	421	2013-11-30/22:00:00	22	0.6545
6	421	2013-12-01/07:40:00	7	0.9534
6	421	2013-12-01/09:40:00	9	0.1623
6	421	2013-12-01/10:10:00	10	0.6545
6	421	2013-12-01/11:20:00	11	1.0688
6	421	2013-12-01/12:00:00	12	1.5942
6	421	2013-12-01/14:00:00	14	1.1736
6	593	2013-12-01/03:20:00	3	1.2145
6	593	2013-12-01/04:20:00	4	1.5241
6	593	2013-12-01/06:00:00	6	0.9802
6	593	2013-12-01/08:10:00	8	1.9767
6	593	2013-12-01/10:50:00	10	0.7968
6	593	2013-12-01/11:10:00	11	3.3421
6	593	2013-12-01/12:30:00	12	0.2924
6	593	2013-12-01/13:20:00	13	0.4523
6	593	2013-12-01/14:50:00	14	0.6190
6	593	2013-12-01/15:20:00	15	1.0558
6	595	2013-12-01/05:10:00	5	0.6413
6	595	2013-12-01/07:00:00	7	0.6413
6	880	2013-11-30/19:10:00	19	0.1535
6	880	2013-11-30/23:50:00	23	2.0858
6	880	2013-12-01/02:40:00	2	1.0608
6	880	2013-12-01/04:00:00	4	4.0056
6	880	2013-12-01/06:20:00	6	17.3462
6	880	2013-12-01/07:00:00	7	0.2957
6	880	2013-12-01/08:10:00	8	3.3217
6	880	2013-12-01/09:00:00	9	4.1265
6	880	2013-12-01/10:10:00	10	4.4423
6	880	2013-12-01/11:10:00	11	0.2029
6	880	2013-12-01/12:10:00	12	2.1339
6	880	2013-12-01/13:20:00	13	0.9823
6	880	2013-12-01/14:00:00	14	1.5003
6	964	2013-12-01/06:50:00	6	1.2826
6	971	2013-12-01/09:20:00	9	0.0219
6	995	2013-12-01/03:40:00	3	2.1253
6	995	2013-12-01/08:40:00	8	3.1416
6	1829	2013-12-01/07:40:00	7	0.1737
6	1829	2013-12-01/14:00:00	14	1.3821
6	18093	2013-12-01/16:10:00	16	0.1737
6	18099	2013-12-01/07:50:00	7	0.3441
6	18099	2013-12-01/14:10:00	14	1.3801
7	0	2013-11-30/18:10:00	18	1.1099
7	0	2013-11-30/19:00:00	19	0.3457
7	0	2013-11-30/20:20:00	20	0.9612
7	0	2013-11-30/21:00:00	21	2.6363
7	0	2013-11-30/22:00:00	22	4.0029
7	0	2013-11-30/23:00:00	23	0.3699
7	0	2013-12-01/01:00:00	1	6.6876
7	0	2013-12-01/02:00:00	2	10.5096
7	0	2013-12-01/03:00:00	3	25.7819
7	0	2013-12-01/04:00:00	4	26.5042
7	0	2013-12-01/05:00:00	5	27.7462
7	0	2013-12-01/06:00:00	6	35.9102
